loss,disease_loss,health_loss,species_loss,disease_accuracy,health_accuracy,species_accuracy,val_loss,val_disease_loss,val_health_loss,val_species_loss,val_disease_accuracy,val_health_accuracy,val_species_accuracy,val_species_macro_f1,val_species_accuracy_sklearn,val_health_macro_f1,val_health_accuracy_sklearn,val_disease_macro_f1,val_disease_accuracy_sklearn,lr
2.0813474655151367,0.9177234768867493,0.08074396848678589,0.6643890142440796,0.6524609923362732,0.969589352607727,0.9889248609542847,1.8054578304290771,0.7679892778396606,0.04564465582370758,0.630651593208313,0.7115148305892944,0.9831819534301758,0.9932482242584229,0.9923066900923736,0.9932482199852688,0.9788783944095829,0.9831819297814879,0.9487768000777643,0.9593813732154997,0.001
2.1019127368927,0.9319815635681152,0.07995680719614029,0.6639621257781982,0.6491989493370056,0.9691158533096313,0.9898455739021301,1.8184102773666382,0.777306854724884,0.04285507649183273,0.6310229897499084,0.7015713453292847,0.9855143427848816,0.9931254386901855,0.9909079690827239,0.9931254603486374,0.9819399315420843,0.9855143628774858,0.9473958373107072,0.958361658735554,0.001
2.120399236679077,0.9462555646896362,0.07789365202188492,0.6620693206787109,0.6466735005378723,0.9715360403060913,0.988898515701294,1.8144999742507935,0.7790485620498657,0.042351510375738144,0.624751627445221,0.6997299194335938,0.986005425453186,0.9947213530540466,0.9934037975232384,0.9947213356248465,0.9825758326278438,0.9860054014240118,0.945818529122314,0.9588715159755269,0.0005
2.1222896575927734,0.9488452076911926,0.07788785547018051,0.6600783467292786,0.6480151414871216,0.9709572792053223,0.9895299077033997,1.8141040802001953,0.7793213725090027,0.04202556237578392,0.6241092085838318,0.7048858404159546,0.9850233197212219,0.9942302703857422,0.9927593149615482,0.9942302970783207,0.9813124440395502,0.98502332433096,0.9464696218967305,0.9590414683888511,0.0005
2.13110089302063,0.9557919502258301,0.07417513430118561,0.6603251099586487,0.6468576788902283,0.9720621705055237,0.9898718595504761,1.8194563388824463,0.78233402967453,0.04149772971868515,0.6252062320709229,0.7064816951751709,0.9850233197212219,0.9943530559539795,0.9913410041732,0.9943530567149521,0.9813022282026274,0.98502332433096,0.9443849083803924,0.9581917063222298,0.0005
2.145570755004883,0.9641295671463013,0.07791008055210114,0.6604215502738953,0.6450687646865845,0.9705364108085632,0.9897929430007935,1.8350318670272827,0.7918186187744141,0.04453336074948311,0.6250369548797607,0.7057451605796814,0.9830591678619385,0.9942302703857422,0.9927785235486584,0.9942302970783207,0.9787034535646748,0.9830591701448563,0.9449902879866521,0.958361658735554,0.0005
2.146613597869873,0.9654710292816162,0.07736773043870926,0.6597238183021545,0.6465682983398438,0.9705100655555725,0.9896088242530823,1.8289824724197388,0.7900596261024475,0.041519928723573685,0.6231327056884766,0.7032899856567383,0.9845322966575623,0.9948440790176392,0.9934111143892871,0.994844095261478,0.9806467509946674,0.9845322857844341,0.9409839530961864,0.9561522773623385,0.0005
2.164691686630249,0.9776038527488708,0.07573092728853226,0.6604196429252625,0.6444900631904602,0.9718254208564758,0.9897140264511108,1.8371394872665405,0.7948513627052307,0.041100144386291504,0.6243126392364502,0.7050085663795471,0.9856371283531189,0.9947213530540466,0.9927474462710523,0.9947213356248465,0.9821100202165658,0.9856371225141174,0.9456371200900984,0.9581917063222298,0.0005
2.1713931560516357,0.9834132790565491,0.07537304610013962,0.6585856080055237,0.6458053588867188,0.9725620150566101,0.9897666573524475,1.837193489074707,0.7953734993934631,0.04180126264691353,0.6232322454452515,0.7083231210708618,0.9852688312530518,0.9941075444221497,0.9919895877954307,0.9941075374416892,0.9815275627690968,0.985268843604223,0.9464885485823789,0.9597212780421482,0.00025
2.1724917888641357,0.9842097759246826,0.07481324672698975,0.6587694883346558,0.6428853273391724,0.9724041819572449,0.9901349544525146,1.8373801708221436,0.7954264879226685,0.041240330785512924,0.6236198544502258,0.708077609539032,0.9845322966575623,0.9949668645858765,0.9941821332633988,0.9949668548981095,0.9806146787493745,0.9845322857844341,0.9461246171262759,0.9593813732154997,0.00025
2.1744296550750732,0.9861406087875366,0.07440823316574097,0.6580142378807068,0.644753098487854,0.9716675877571106,0.9901349544525146,1.8362170457839966,0.795708179473877,0.04054620489478111,0.6223815083503723,0.7077093124389648,0.9856371283531189,0.9943530559539795,0.9929493228258167,0.9943530567149521,0.9821002926528775,0.9856371225141174,0.9452428063394447,0.9587015635622026,0.00025
2.1855862140655518,0.9922178387641907,0.07650264352560043,0.6590089201927185,0.6418856978416443,0.9710888266563416,0.9904506206512451,1.8421093225479126,0.7998905181884766,0.04082006588578224,0.6218637228012085,0.7072182893753052,0.9855143427848816,0.9947213530540466,0.9932935994583307,0.9947213356248465,0.9818555267829692,0.9855143628774858,0.9480997099976726,0.9598912304554724,0.00025
2.186040163040161,0.99378901720047,0.07644801586866379,0.6571334600448608,0.6412543058395386,0.9716413021087646,0.9909241795539856,1.8437728881835938,0.8013768196105957,0.04020456597208977,0.6216050982475281,0.7085686326026917,0.9856371283531189,0.9943530559539795,0.9929125944164053,0.9943530567149521,0.9820562536059732,0.9856371225141174,0.9465108607976935,0.9597212780421482,0.00025
2.192903518676758,0.9992538690567017,0.0739336684346199,0.6570549607276917,0.6418330669403076,0.9713255763053894,0.9910556674003601,1.849807620048523,0.8035205602645874,0.041233330965042114,0.6239099502563477,0.7069727182388306,0.9851461052894592,0.9944758415222168,0.9937458240467693,0.9944758163515836,0.9813916564649516,0.9851460839675914,0.9463545981560315,0.959551325628824,0.00025
2.2015717029571533,1.0035431385040283,0.07645649462938309,0.6580269932746887,0.6412543058395386,0.9710361957550049,0.9904243350028992,1.8516077995300293,0.8055385947227478,0.04039168730378151,0.6231040358543396,0.7072182893753052,0.9853916168212891,0.9947213530540466,0.9940400631162126,0.9947213356248465,0.9817143775948751,0.9853916032408544,0.9475614059544467,0.9600611828687967,0.00025
2.201953411102295,1.005553126335144,0.0730210468173027,0.6571131348609924,0.6405966281890869,0.9727198481559753,0.9905821681022644,1.8498237133026123,0.8050556182861328,0.040039148181676865,0.6222198605537415,0.7089369297027588,0.9861281514167786,0.9948440790176392,0.9935241168361056,0.994844095261478,0.9826697150211536,0.9861281610606433,0.9455303807295046,0.9600611828687967,0.000125
2.196719169616699,1.0017355680465698,0.07552269101142883,0.6563541889190674,0.6430431604385376,0.9710625410079956,0.9903454184532166,1.8528165817260742,0.8067966103553772,0.04114069789648056,0.622051477432251,0.7066044807434082,0.9849005937576294,0.9949668645858765,0.9941570898760019,0.9949668548981095,0.9810736156332595,0.9849005646943285,0.9450131547764389,0.9592114208021754,0.000125
2.2023699283599854,1.0042672157287598,0.07668229192495346,0.6576272249221802,0.6420171856880188,0.9708783626556396,0.9895035624504089,1.8537611961364746,0.8082119226455688,0.040730636566877365,0.6210774779319763,0.7062361836433411,0.9850233197212219,0.9952123761177063,0.9938644903937828,0.9952123741713724,0.9812404598942561,0.98502332433096,0.9465258149962587,0.9593813732154997,0.000125
2.2018425464630127,1.0050311088562012,0.07459088414907455,0.6570004820823669,0.6407018899917603,0.9715360403060913,0.9903980493545532,1.8553252220153809,0.8084121942520142,0.04055817797780037,0.6224272847175598,0.7057451605796814,0.9852688312530518,0.9948440790176392,0.9940195723404702,0.994844095261478,0.9815530869593279,0.985268843604223,0.9460895751293897,0.960231135282121,0.000125
2.2030646800994873,1.0064620971679688,0.07284922152757645,0.6569464802742004,0.6420961022377014,0.9724830985069275,0.9905032515525818,1.8532538414001465,0.8071756958961487,0.04005490988492966,0.6224624514579773,0.7083231210708618,0.9855143427848816,0.9945985674858093,0.9937880280358681,0.9945985759882151,0.9818904725785806,0.9855143628774858,0.9462754553638606,0.9597212780421482,0.000125
