loss,disease_loss,species_loss,disease_accuracy,disease_weighted_accuracy,species_accuracy,species_weighted_accuracy,val_loss,val_disease_loss,val_species_loss,val_disease_accuracy,val_disease_weighted_accuracy,val_species_accuracy,val_species_weighted_accuracy,val_species_macro_f1,val_species_accuracy_sklearn,val_disease_macro_f1,val_disease_accuracy_sklearn,lr
2.3467018604278564,1.3599793910980225,0.9867241382598877,0.7479283213615417,0.7479283213615417,0.874832272529602,0.874832272529602,1.7231261730194092,1.0013092756271362,0.7218166589736938,0.8927080631256104,0.8927080631256104,0.9756935834884644,0.9756935834884644,0.9621692248160073,0.9756935919469678,0.8179331113336868,0.8927080775840903,0.0005
1.7368803024291992,1.0008351802825928,0.7360460758209229,0.8926683068275452,0.8926683068275452,0.9688790440559387,0.9688790440559387,1.58476984500885,0.9039685726165771,0.6808007955551147,0.9302725195884705,0.9302725195884705,0.987478494644165,0.987478494644165,0.9794314449930744,0.9874785170635895,0.8970129156290231,0.9302725263933219,0.0005
1.6463323831558228,0.9401422739028931,0.706190288066864,0.9157393574714661,0.9157393574714661,0.979559600353241,0.979559600353241,1.534489393234253,0.8672212958335876,0.667268693447113,0.9415664076805115,0.9415664076805115,0.9882150888442993,0.9882150888442993,0.9836830152184953,0.9882150748833783,0.9115881211098081,0.9415664129634176,0.0005
1.5993943214416504,0.9080843925476074,0.6913091540336609,0.9267092943191528,0.9267092943191528,0.9834267497062683,0.9834267497062683,1.4939016103744507,0.8410924077033997,0.6528093814849854,0.950896143913269,0.950896143913269,0.9915295839309692,0.9915295839309692,0.9881967669366931,0.9915295850724282,0.9245012948734489,0.9508961453474097,0.0005
1.5739502906799316,0.891369104385376,0.6825811266899109,0.9307079315185547,0.9307079315185547,0.9859258532524109,0.9859258532524109,1.4710558652877808,0.8240787386894226,0.6469768285751343,0.9567885994911194,0.9567885994911194,0.992388904094696,0.992388904094696,0.9898002825903436,0.9923889025288485,0.9325717910244206,0.9567886079057206,0.0005
1.558754324913025,0.8809054493904114,0.6778488755226135,0.9351800680160522,0.9351800680160522,0.9858206510543823,0.9858206510543823,1.4600799083709717,0.8170107007026672,0.6430694460868835,0.9566658735275269,0.9566658735275269,0.9921433925628662,0.9921433925628662,0.989021164577103,0.9921433832555856,0.9323730807326059,0.9566658482690891,0.0005
1.5463024377822876,0.8720479607582092,0.6742544174194336,0.9391524195671082,0.9391524195671082,0.9870570302009583,0.9870570302009583,1.4469819068908691,0.8073771595954895,0.6396047472953796,0.9613307118415833,0.9613307118415833,0.9927572011947632,0.9927572011947632,0.9897546655489176,0.9927571814387429,0.9385446748986817,0.9613307144610852,0.0005
1.5372700691223145,0.8654502034187317,0.6718193292617798,0.939994215965271,0.939994215965271,0.988267183303833,0.988267183303833,1.4360451698303223,0.7998070120811462,0.6362385153770447,0.9639086723327637,0.9639086723327637,0.9925116896629333,0.9925116896629333,0.9901114907540521,0.99251166216548,0.9441379130995106,0.9639086668303462,0.0005
1.53056001663208,0.8613367080688477,0.669222354888916,0.9432299733161926,0.9432299733161926,0.9876095056533813,0.9876095056533813,1.4310957193374634,0.7966784834861755,0.6344175338745117,0.9636631608009338,0.9636631608009338,0.9932482242584229,0.9932482242584229,0.9912666913896474,0.9932482199852688,0.9443497236661762,0.9636631475570833,0.0005
1.5221452713012695,0.8555909395217896,0.6665543913841248,0.9438613057136536,0.9438613057136536,0.9891353249549866,0.9891353249549866,1.4226672649383545,0.7894212603569031,0.6332463026046753,0.9666093587875366,0.9666093587875366,0.9933709502220154,0.9933709502220154,0.9923412370997564,0.9933709796219004,0.9470936607786403,0.9666093788362387,0.0005
1.5185751914978027,0.8532467484474182,0.6653282642364502,0.9448872804641724,0.9448872804641724,0.988872230052948,0.988872230052948,1.4197473526000977,0.786906898021698,0.6328408122062683,0.9699239134788513,0.9699239134788513,0.9937392473220825,0.9937392473220825,0.9928522501234841,0.9937392585317948,0.9537332659235896,0.9699238890252885,0.0005
1.5159506797790527,0.8515591621398926,0.6643914580345154,0.9456501603126526,0.9456501603126526,0.9899508357048035,0.9899508357048035,1.414745569229126,0.7839986681938171,0.6307468414306641,0.9666093587875366,0.9666093587875366,0.9934937357902527,0.9934937357902527,0.9911494448718059,0.9934937392585318,0.950362532740311,0.9666093788362387,0.0005
1.5113004446029663,0.8470791578292847,0.6642206311225891,0.9469128847122192,0.9469128847122192,0.9885302186012268,0.9885302186012268,1.4095710515975952,0.7803704738616943,0.6292005777359009,0.9685735106468201,0.9685735106468201,0.9939847588539124,0.9939847588539124,0.9918930891395543,0.9939847778050577,0.9527959673137161,0.9685735330223423,0.0005
1.5079163312911987,0.845123291015625,0.6627923846244812,0.9475179314613342,0.9475179314613342,0.9895035624504089,0.9895035624504089,1.4063912630081177,0.7774259448051453,0.6289654970169067,0.969801127910614,0.969801127910614,0.9934937357902527,0.9934937357902527,0.9917834841074724,0.9934937392585318,0.9522788373610902,0.969801129388657,0.0005
1.5034594535827637,0.841617226600647,0.661841630935669,0.948123037815094,0.948123037815094,0.9896088242530823,0.9896088242530823,1.4031999111175537,0.7747697234153748,0.6284301280975342,0.9713969826698303,0.9713969826698303,0.9941075444221497,0.9941075444221497,0.9918279696146489,0.9941075374416892,0.9546934672267549,0.9713970046648662,0.0005
1.5060245990753174,0.8441182971000671,0.6619072556495667,0.9471496343612671,0.9471496343612671,0.9889248609542847,0.9889248609542847,1.4039448499679565,0.7772021293640137,0.6267422437667847,0.9690645933151245,0.9690645933151245,0.9943530559539795,0.9943530559539795,0.9929105144310812,0.9943530567149521,0.9512368124902378,0.9690645715688682,0.0005
1.498879075050354,0.8384670615196228,0.6604118943214417,0.9494120478630066,0.9494120478630066,0.9898982048034668,0.9898982048034668,1.3988782167434692,0.7714606523513794,0.6274175047874451,0.9727473855018616,0.9727473855018616,0.9944758415222168,0.9944758415222168,0.992883303757316,0.9944758163515836,0.9572534513719113,0.9727473606678124,0.00025
1.4972440004348755,0.8367372751235962,0.66050785779953,0.9495172500610352,0.9495172500610352,0.9895299077033997,0.9895299077033997,1.3965611457824707,0.7704445719718933,0.6261163949966431,0.9733611345291138,0.9733611345291138,0.9944758415222168,0.9944758415222168,0.9923882725538393,0.9944758163515836,0.9588532521307572,0.9733611588509699,0.00025
1.4958484172821045,0.8360038995742798,0.6598442196846008,0.951911211013794,0.951911211013794,0.9895035624504089,0.9895035624504089,1.396050214767456,0.7705522179603577,0.6254974007606506,0.9729928970336914,0.9729928970336914,0.9939847588539124,0.9939847588539124,0.9923955776833405,0.9939847778050577,0.9580187983610899,0.9729928799410754,0.00025
1.49600350856781,0.8358494639396667,0.6601540446281433,0.9498592615127563,0.9498592615127563,0.9894246459007263,0.9894246459007263,1.3958609104156494,0.7694684267044067,0.626392126083374,0.974097728729248,0.974097728729248,0.9947213530540466,0.9947213530540466,0.9939057857428393,0.9947213356248465,0.959398245063928,0.9740977166707586,0.00025
1.495103120803833,0.8359701037406921,0.6591335535049438,0.950516939163208,0.950516939163208,0.9901612401008606,0.9901612401008606,1.3942204713821411,0.7686154246330261,0.6256055235862732,0.9728701114654541,0.9728701114654541,0.9941075444221497,0.9941075444221497,0.993166937483234,0.9941075374416892,0.9572858481164624,0.9728701203044439,0.00025
1.4968291521072388,0.8371092081069946,0.6597204804420471,0.9500960111618042,0.9500960111618042,0.9900034070014954,0.9900034070014954,1.392112374305725,0.7677043080329895,0.6244082450866699,0.9738522171974182,0.9738522171974182,0.9944758415222168,0.9944758415222168,0.9930149002445904,0.9944758163515836,0.959410486283037,0.9738521973974957,0.00025
1.4949884414672852,0.8368492722511292,0.6581389904022217,0.9490700364112854,0.9490700364112854,0.9906084537506104,0.9906084537506104,1.3907246589660645,0.7671314477920532,0.6235932111740112,0.9736067056655884,0.9736067056655884,0.9942302703857422,0.9942302703857422,0.993323384205914,0.9942302970783207,0.9595496461695525,0.9736066781242327,0.00025
1.4946098327636719,0.835389256477356,0.659220278263092,0.951148271560669,0.951148271560669,0.9903717041015625,0.9903717041015625,1.3950005769729614,0.7689940929412842,0.6260067224502563,0.9729928970336914,0.9729928970336914,0.9941075444221497,0.9941075444221497,0.9932778406015272,0.9941075374416892,0.9586061932741637,0.9729928799410754,0.00025
