loss,accuracy,val_loss,val_accuracy,val_macro_f1,val_accuracy_sklearn,lr
1.1920220851898193,0.8145108222961426,0.917507529258728,0.9227842092514038,0.8796849721641218,0.9227841885588018,0.001
0.9344237446784973,0.9157919883728027,0.8509535789489746,0.9481954574584961,0.923915513134232,0.9481954333415173,0.001
0.8950450420379639,0.929471492767334,0.820755660533905,0.9567885994911194,0.9343847415768176,0.9567886079057206,0.001
0.8753464221954346,0.9364427924156189,0.8057124614715576,0.9614534974098206,0.9406216822603384,0.9614534740977166,0.001
0.8644236326217651,0.9413621425628662,0.7956808805465698,0.9640313982963562,0.9460242603004066,0.9640314264669777,0.001
0.8594887852668762,0.9413621425628662,0.7919044494628906,0.9636631608009338,0.9448103524793591,0.9636631475570833,0.001
0.8559166193008423,0.9433351755142212,0.7827321290969849,0.9673459529876709,0.9505954869382184,0.9673459366560275,0.001
0.8506026864051819,0.9439402222633362,0.7769235968589783,0.9717652797698975,0.9582937416040972,0.9717652835747607,0.001
0.8508740663528442,0.9440980553627014,0.7764926552772522,0.9713969826698303,0.9559935742867409,0.9713970046648662,0.001
0.8458130955696106,0.94693922996521,0.7752927541732788,0.9706604480743408,0.9562524436063117,0.9706604468450774,0.001
0.8458510041236877,0.9465183019638062,0.7712472677230835,0.9731156229972839,0.958348407595192,0.9731156395777069,0.001
0.8439540863037109,0.9472285509109497,0.771916925907135,0.9709059596061707,0.9588695594470978,0.9709059661183402,0.001
0.8425408601760864,0.9490963816642761,0.772330105304718,0.9715197682380676,0.9587671485264033,0.9715197643014977,0.001
0.8406509757041931,0.9480177760124207,0.7665566205978394,0.9734839200973511,0.9558419199024959,0.9734839184876013,0.001
0.8405759334564209,0.9477810263633728,0.7684234976768494,0.9728701114654541,0.9593588583020486,0.9728701203044439,0.001
0.8437769412994385,0.9472548961639404,0.7693750262260437,0.9720107913017273,0.9579453694980202,0.9720108028480235,0.001
0.8399980068206787,0.9481756091117859,0.7661131620407104,0.9738522171974182,0.9597539777583971,0.9738521973974957,0.001
0.8403588533401489,0.9483334422111511,0.7610982656478882,0.9759390950202942,0.9636356282928171,0.9759391112202308,0.001
0.8385260701179504,0.9501222968101501,0.7642779350280762,0.9739749431610107,0.9580521000134694,0.9739749570341272,0.001
0.8373110890388489,0.9497803449630737,0.7611145973205566,0.9748342633247375,0.962321211825356,0.9748342744905475,0.001
0.8388599753379822,0.9486491680145264,0.7627583146095276,0.9754480719566345,0.9628922035929202,0.9754480726737049,0.001
0.8401516675949097,0.9490963816642761,0.7613580226898193,0.974711537361145,0.9599298586981772,0.974711514853916,0.001
0.8402152061462402,0.9479125738143921,0.7603012919425964,0.9770439267158508,0.9652348983479848,0.9770439479499141,0.001
0.8388087153434753,0.949306845664978,0.7691099643707275,0.9722563028335571,0.9558894859419999,0.9722563221212865,0.001
0.838964581489563,0.9494909644126892,0.7619854211807251,0.9755708575248718,0.9620608693811864,0.9755708323103364,0.001
0.8400137424468994,0.94693922996521,0.7603046894073486,0.9756935834884644,0.9619374719422036,0.9756935919469678,0.001
0.8379082083702087,0.9483071565628052,0.759474515914917,0.9750797748565674,0.963676152525391,0.9750797937638105,0.001
0.8384581208229065,0.9481493234634399,0.7615516185760498,0.9758163690567017,0.9624872150591163,0.9758163515835994,0.001
0.8317603468894958,0.9524636268615723,0.7584090828895569,0.9771667122840881,0.9640724504871804,0.9771667075865456,0.0005
0.8331928849220276,0.9512271881103516,0.7569028735160828,0.9791308641433716,0.9678762657575358,0.9791308617726492,0.0005
0.8330816030502319,0.950937807559967,0.758030891418457,0.9748342633247375,0.9615842298860193,0.9748342744905475,0.0005
0.8309543132781982,0.9522268772125244,0.7566455602645874,0.9758163690567017,0.9640193670122168,0.9758163515835994,0.0005
0.8321801424026489,0.9512798190116882,0.7548283934593201,0.9776577353477478,0.9652142878806574,0.9776577461330714,0.0005
0.8315234184265137,0.9536737203598022,0.7566043734550476,0.9758163690567017,0.9630888756164611,0.9758163515835994,0.0005
0.832263171672821,0.9512009024620056,0.7557040452957153,0.9776577353477478,0.9633749083182737,0.9776577461330714,0.0005
0.8291158080101013,0.9537789821624756,0.7541713118553162,0.9772894382476807,0.9650082928608172,0.977289467223177,0.00025
0.8288714289665222,0.9527267217636108,0.7533397674560547,0.9776577353477478,0.9660908932458676,0.9776577461330714,0.00025
0.8294962644577026,0.9520690441131592,0.7555884122848511,0.9766756892204285,0.963700290924455,0.9766756690400197,0.00025
0.8266888856887817,0.9538841843605042,0.7544528245925903,0.9779032468795776,0.96693229866322,0.9779032654063344,0.00025
0.8278411626815796,0.9532265067100525,0.7519395351409912,0.9776577353477478,0.9643118041012,0.9776577461330714,0.00025
0.778492271900177,0.965827465057373,0.7029303312301636,0.9852688312530518,0.9726531836017758,0.985268843604223,1e-04
