accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.8225127458572388,0.9899830222129822,1.3911495208740234,0.9310091137886047,0.9988955855369568,1.1137946844100952,0.8587806314860248,0.0010000000474974513
0.900510311126709,0.9967775344848633,1.214787483215332,0.946599543094635,0.9993012547492981,1.0857053995132446,0.9100634142887285,0.0010000000474974513
0.9124796390533447,0.9974268078804016,1.1855145692825317,0.9464768171310425,0.999186635017395,1.0745315551757812,0.9085848456299311,0.0010000000474974513
0.9156889319419861,0.9976682066917419,1.1743452548980713,0.954210638999939,0.9994743466377258,1.0578510761260986,0.9203920214369722,0.0010000000474974513
0.9187667965888977,0.9978007078170776,1.1651047468185425,0.95912104845047,0.9995445013046265,1.0512475967407227,0.9368246228575524,0.0010000000474974513
0.9191350340843201,0.9978846907615662,1.1605710983276367,0.9559292793273926,0.9994720220565796,1.054850459098816,0.9245544199955638,0.0010000000474974513
0.9234755635261536,0.9979521036148071,1.1560925245285034,0.9556837677955627,0.9995013475418091,1.0550764799118042,0.9195535802688448,0.0010000000474974513
0.9218708872795105,0.9980335235595703,1.1541589498519897,0.9501596093177795,0.9993665814399719,1.0595771074295044,0.910192758924645,0.0010000000474974513
0.9287104606628418,0.9982429146766663,1.1317167282104492,0.9575251936912537,0.9995968341827393,1.0285859107971191,0.9291065082072365,0.0005000000237487257
0.9323407411575317,0.9984071850776672,1.1169472932815552,0.9643996953964233,0.9996461868286133,1.0184249877929688,0.9407590849791816,0.0005000000237487257
0.9463618397712708,0.9988352656364441,1.081067442893982,0.9824453592300415,0.9998890161514282,0.9728214740753174,0.9668033223855772,9.999999747378752e-05
0.9756931662559509,0.9996399283409119,1.0109343528747559,0.9883378148078918,0.999932587146759,0.9532366394996643,0.9764847894530487,9.999999747378752e-05
0.9832167029380798,0.9998432397842407,0.9822160601615906,0.9906702637672424,0.9999374151229858,0.9397356510162354,0.9828551734077097,9.999999747378752e-05
0.9893197417259216,0.9999216794967651,0.9611406326293945,0.9917750954627991,0.9999174475669861,0.9211171865463257,0.9822734571107515,9.999999747378752e-05
0.9910033345222473,0.9998955726623535,0.9475278854370117,0.9921433925628662,0.99995356798172,0.9113063812255859,0.9837154905168335,9.999999747378752e-05
0.9936076402664185,0.9999766945838928,0.93263840675354,0.9922661185264587,0.9999130964279175,0.9021674990653992,0.9833016843265109,9.999999747378752e-05
0.9957121014595032,0.9999697208404541,0.9211417436599731,0.9931254386901855,0.9999469518661499,0.8925231695175171,0.9842356151204326,9.999999747378752e-05
0.9960541129112244,0.9999229311943054,0.9133657813072205,0.993002712726593,0.9999697804450989,0.8880058526992798,0.9837710236304614,9.999999747378752e-05
0.9961856007575989,0.99995356798172,0.9065719246864319,0.9937392473220825,0.9999089241027832,0.8824324011802673,0.9858255006596958,9.999999747378752e-05
0.9960277676582336,0.9999893307685852,0.9006523489952087,0.9928799271583557,0.9994253516197205,0.882483720779419,0.9824878214644795,9.999999747378752e-05
0.9969748258590698,0.9999896287918091,0.8956243991851807,0.9925116896629333,0.9997453689575195,0.8793377876281738,0.9836249045297317,9.999999747378752e-05
0.9973694086074829,0.9999508857727051,0.8906877040863037,0.9933709502220154,0.9997278451919556,0.8759052157402039,0.9839298118379383,9.999999747378752e-05
0.9982112050056458,0.9999812245368958,0.8849555253982544,0.9939847588539124,0.9997748136520386,0.8715575337409973,0.9871554265036293,4.999999873689376e-05
0.9985794425010681,0.999985933303833,0.8823719024658203,0.9934937357902527,0.9997969269752502,0.8719090223312378,0.9843918314172777,4.999999873689376e-05
0.9988951683044434,0.9999973773956299,0.8799290060997009,0.9947213530540466,0.9997923970222473,0.8663198947906494,0.9876840190584649,4.999999873689376e-05
0.9986847043037415,0.9999829530715942,0.8779194355010986,0.9949668645858765,0.9998524785041809,0.8663161396980286,0.9885012458384101,4.999999873689376e-05
0.9988951683044434,0.9999979734420776,0.8764019012451172,0.9948440790176392,0.9997251033782959,0.8661052584648132,0.9878951760299935,4.999999873689376e-05
0.9991844892501831,0.9999811053276062,0.8746654391288757,0.9939847588539124,0.999658465385437,0.8673489093780518,0.9870288152238103,4.999999873689376e-05
0.9988688230514526,0.9999958872795105,0.8738200068473816,0.9947213530540466,0.9997771978378296,0.8642218112945557,0.9875423653521125,4.999999873689376e-05
0.9991844892501831,0.9999720454216003,0.8719098567962646,0.9948440790176392,0.9997904896736145,0.8629765510559082,0.9888665394728574,2.499999936844688e-05
0.9990266561508179,0.9999982118606567,0.8709597587585449,0.9944758415222168,0.9998392462730408,0.8634892106056213,0.9869696466185689,2.499999936844688e-05
0.9990003705024719,0.9999854564666748,0.8709069490432739,0.9949668645858765,0.9997181296348572,0.8633377552032471,0.987421683403821,2.499999936844688e-05
0.9991844892501831,0.9999986886978149,0.8698151111602783,0.9947213530540466,0.9997812509536743,0.8630334138870239,0.9875145035645574,1.249999968422344e-05
