loss,accuracy,val_loss,val_accuracy,val_macro_f1,val_accuracy_sklearn,lr
0.8630676865577698,0.9195012450218201,0.6832304000854492,0.9862509369850159,0.979298867227046,0.9862509206972747,0.001
0.7032378315925598,0.9796911478042603,0.6576498746871948,0.9903019666671753,0.9833939264605467,0.9903019887061134,0.001
0.6843122243881226,0.9845842123031616,0.6485381722450256,0.9925116896629333,0.9911316435711021,0.99251166216548,0.001
0.6762338876724243,0.9868202805519104,0.6394424438476562,0.9937392473220825,0.9927033264934375,0.9937392585317948,0.001
0.6713257431983948,0.9885039329528809,0.6359744071960449,0.99361652135849,0.9920377131988746,0.9936164988951632,0.001
0.6698032021522522,0.9872412085533142,0.6332585215568542,0.9934937357902527,0.9904481234638399,0.9934937392585318,0.001
0.6681152582168579,0.9880040884017944,0.6324621438980103,0.9934937357902527,0.9919559390127111,0.9934937392585318,0.001
0.6662889719009399,0.9887143969535828,0.6300221085548401,0.9938620328903198,0.9914674068587568,0.9938620181684262,0.001
0.6656757593154907,0.988293468952179,0.6274424195289612,0.9944758415222168,0.993181585457083,0.9944758163515836,0.001
0.6640241146087646,0.989477276802063,0.6314213275909424,0.9931254386901855,0.9903531009303778,0.9931254603486374,0.001
0.6643289923667908,0.9897140264511108,0.63081955909729,0.9931254386901855,0.9921867093507826,0.9931254603486374,0.001
0.6636582612991333,0.9897140264511108,0.6311565637588501,0.993002712726593,0.9906639355067934,0.9930027007120059,0.001
0.6644221544265747,0.9882145524024963,0.625892162322998,0.9945985674858093,0.9938263217486668,0.9945985759882151,0.001
0.6635294556617737,0.9895825386047363,0.6285828948020935,0.993002712726593,0.9905666886916041,0.9930027007120059,0.001
0.662174642086029,0.989477276802063,0.6267854571342468,0.9937392473220825,0.9907852113908281,0.9937392585317948,0.001
0.6643248796463013,0.9886091351509094,0.6265119910240173,0.9943530559539795,0.9923728400463853,0.9943530567149521,0.001
0.6630775928497314,0.9893194437026978,0.6246632933616638,0.9945985674858093,0.9928678625219715,0.9945985759882151,0.001
0.6636590361595154,0.9889511466026306,0.6243057250976562,0.9947213530540466,0.9927474644500072,0.9947213356248465,0.001
0.6607550978660583,0.9898718595504761,0.6238873600959778,0.9944758415222168,0.993009794950542,0.9944758163515836,0.0005
0.6606063842773438,0.9893457293510437,0.6241681575775146,0.995089590549469,0.9943648732071051,0.995089614534741,0.0005
0.6246300339698792,0.994449257850647,0.5923787355422974,0.9979130625724792,0.9977891944957921,0.9979130861772649,1e-04
0.5947969555854797,0.9976586699485779,0.5722195506095886,0.9986496567726135,0.9982370201415545,0.9986496439970538,1e-04
0.5807794332504272,0.9986583590507507,0.565764844417572,0.9984041452407837,0.998165122553214,0.9984041247237908,1e-04
0.5720958113670349,0.9989740252494812,0.5604849457740784,0.9985268712043762,0.9986053940323997,0.9985268843604223,1e-04
0.5672958493232727,0.9991582036018372,0.5565978288650513,0.9991406798362732,0.9990647482290224,0.9991406825435797,1e-04
0.5642293691635132,0.999210774898529,0.5559085011482239,0.9986496567726135,0.9985245119198686,0.9986496439970538,1e-04
0.5626454949378967,0.9993160367012024,0.5566356778144836,0.9991406798362732,0.9991032019924495,0.9991406825435797,1e-04
0.5607939958572388,0.999394953250885,0.5543198585510254,0.9985268712043762,0.9983555154226972,0.9985268843604223,1e-04
0.560154378414154,0.9992371201515198,0.5524475574493408,0.9991406798362732,0.9990541281957345,0.9991406825435797,1e-04
0.5589634776115417,0.9995790719985962,0.5530728697776794,0.9988951683044434,0.9985778168404957,0.9988951632703167,1e-04
0.5567607283592224,0.9995527863502502,0.5513874292373657,0.999386191368103,0.9992042346970262,0.9993862018168426,5e-05
0.5563311576843262,0.9997369050979614,0.5505273938179016,0.9995089769363403,0.999401829068432,0.9995089614534741,5e-05
0.5556954145431519,0.9997895359992981,0.5502833127975464,0.9997544884681702,0.9990950772479833,0.999754480726737,5e-05
0.555463969707489,0.9997632503509521,0.5502463579177856,0.9996317028999329,0.9997702803095233,0.9996317210901056,5e-05
0.5549944043159485,0.9997632503509521,0.5497951507568359,0.9997544884681702,0.9990950772479833,0.999754480726737,5e-05
0.5551043152809143,0.9996054172515869,0.549928605556488,0.9998772144317627,0.999890230909379,0.9998772403633686,5e-05
0.5545932054519653,0.9998421669006348,0.5502893924713135,0.9995089769363403,0.9994302124922596,0.9995089614534741,5e-05
0.5541999340057373,0.9999473690986633,0.5505061149597168,0.9991406798362732,0.9984223445876175,0.9991406825435797,5e-05
0.5542017221450806,0.9998684525489807,0.5497181415557861,0.9995089769363403,0.9987997233239091,0.9995089614534741,5e-05
0.553957462310791,0.9997632503509521,0.552004873752594,0.9986496567726135,0.997951746268468,0.9986496439970538,5e-05
