fit_time,score_time,test_bal_acc,test_f1_macro
2.5563933849334717,0.12569689750671387,0.7767857142857143,0.7738397380759736
2.6965487003326416,0.12780261039733887,0.7558111380145277,0.7511976738902101
2.119036912918091,0.10085010528564453,0.7808716707021793,0.7762042172366632
2.50677752494812,0.09848594665527344,0.757082324455206,0.7531391506675452
2.128122091293335,0.10243844985961914,0.7605932203389832,0.7583489276740764
