accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.9422310590744019,0.994479238986969,0.45104485750198364,1.0,1.0,0.3131740689277649,1.0,0.0010000000474974513
1.0,1.0000001192092896,0.32879897952079773,1.0,1.0,0.30680614709854126,1.0,0.0010000000474974513
1.0,1.0,0.3212840259075165,1.0,1.0,0.3021707832813263,1.0,0.0010000000474974513
1.0,1.0,0.31804102659225464,1.0,1.0,0.30218306183815,1.0,0.0005000000237487257
1.0,0.9999999403953552,0.3149179518222809,1.0,1.0,0.29747819900512695,1.0,0.0005000000237487257
1.0,1.0,0.3137487769126892,1.0,1.0,0.2985157072544098,1.0,0.0002500000118743628
