accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.9042844176292419,0.9768204689025879,0.4074755609035492,1.0,1.0000001192092896,0.28591006994247437,1.0,0.0010000000474974513
1.0,0.9999999403953552,0.24343396723270416,1.0,1.0,0.2098512500524521,1.0,0.0010000000474974513
1.0,1.0,0.22611355781555176,1.0,1.0,0.2101297825574875,1.0,0.0010000000474974513
0.9990884065628052,0.9999991655349731,0.22704817354679108,1.0,1.0,0.20830890536308289,1.0,0.0005000000237487257
1.0,1.0000001192092896,0.22313325107097626,1.0,0.9999999403953552,0.2087724357843399,1.0,0.0005000000237487257
1.0,1.0000001192092896,0.22262251377105713,1.0,1.0,0.20722201466560364,1.0,0.0002500000118743628
