accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.9971678256988525,0.9999914169311523,0.5464995503425598,1.0,0.9999999403953552,0.5068084597587585,1.0,0.0010000000474974513
1.0,1.0,0.5103438496589661,1.0,1.0,0.5026739239692688,1.0,0.0010000000474974513
1.0,1.0,0.505323052406311,1.0,1.0,0.5020276308059692,1.0,0.0010000000474974513
1.0,1.0,0.5039854049682617,1.0,1.0,0.5016083717346191,1.0,0.0005000000237487257
1.0,1.0,0.503534734249115,1.0,1.0,0.5017864108085632,1.0,0.0005000000237487257
1.0,1.0,0.5032702088356018,1.0,1.0,0.5017414689064026,1.0,0.0002500000118743628
