accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.9962365627288818,0.9998632073402405,0.24289926886558533,1.0,1.0,0.20829905569553375,1.0,0.0010000000474974513
1.0,1.0,0.22027260065078735,1.0,1.0,0.20573218166828156,1.0,0.0010000000474974513
1.0,1.0,0.21285325288772583,1.0,1.0,0.2020777016878128,1.0,0.0010000000474974513
1.0,1.0,0.20913821458816528,1.0,1.0,0.2013954073190689,1.0,0.0005000000237487257
1.0,1.0,0.20656836032867432,1.0,1.0000001192092896,0.20063714683055878,1.0,0.0005000000237487257
1.0,1.0,0.20657068490982056,1.0,1.0,0.20077110826969147,1.0,0.0002500000118743628
