accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.9115442037582397,0.9817005395889282,0.3754488527774811,1.0,1.0,0.26471295952796936,1.0,0.0010000000474974513
1.0,1.0000001192092896,0.2299973964691162,1.0,0.9999999403953552,0.2136843353509903,1.0,0.0010000000474974513
1.0,1.0000001192092896,0.22172054648399353,1.0,1.0000001192092896,0.20681868493556976,1.0,0.0010000000474974513
1.0,1.0000001192092896,0.21712437272071838,1.0,1.0,0.20674358308315277,1.0,0.0005000000237487257
1.0,1.0,0.21554873883724213,1.0,1.0,0.20517858862876892,1.0,0.0005000000237487257
1.0,0.9999999403953552,0.21533682942390442,1.0,1.0,0.2050974816083908,1.0,0.0002500000118743628
