1808,0,0,0,0,0,0,0,0
0,850,0,0,0,0,0,0,0
0,0,1622,0,0,0,0,0,0
0,0,0,809,0,0,0,0,0
0,0,0,0,1506,0,0,0,0
0,0,0,0,0,1424,0,0,0
0,0,0,0,0,0,1193,0,0
0,0,0,0,0,0,0,317,0
0,0,0,0,0,0,0,0,4554
