loss,accuracy,val_loss,val_accuracy,val_macro_f1,val_accuracy_sklearn,lr
0.8832090497016907,0.9695367217063904,0.8216588497161865,0.9826908707618713,0.975725870386745,0.9826908912349619,0.00025
0.884635865688324,0.969010591506958,0.8231144547462463,0.9835501909255981,0.976697544186242,0.9835502086913823,0.00025
0.8453652262687683,0.975771427154541,0.7869209051132202,0.9894426465034485,0.985828034900799,0.9894426712496931,1e-04
0.8027799725532532,0.985689103603363,0.7590504288673401,0.9903019666671753,0.9844005903735715,0.9903019887061134,1e-04
0.7796165347099304,0.989477276802063,0.7527462244033813,0.9911612868309021,0.9859552748707262,0.9911613061625337,1e-04
0.7618876695632935,0.9922131896018982,0.7433875799179077,0.993002712726593,0.9899068764611463,0.9930027007120059,1e-04
0.7489098906517029,0.9939757585525513,0.729281485080719,0.99361652135849,0.9904479543932263,0.9936164988951632,1e-04
0.7375996112823486,0.9956856966018677,0.7204572558403015,0.9949668645858765,0.9918511127715185,0.9949668548981095,1e-04
0.730792760848999,0.9958698153495789,0.7152240872383118,0.9942302703857422,0.9903490301179616,0.9942302970783207,1e-04
0.7239081859588623,0.9967116713523865,0.707696795463562,0.9955806732177734,0.9933376299137038,0.9955806530812669,1e-04
0.718314528465271,0.9971851706504822,0.7063220739364624,0.9943530559539795,0.9912146496543534,0.9943530567149521,1e-04
0.7142369151115417,0.9973430037498474,0.7016700506210327,0.9948440790176392,0.9925432685589042,0.994844095261478,1e-04
0.7116775512695312,0.9975271821022034,0.6995805501937866,0.995089590549469,0.9916864240091137,0.995089614534741,1e-04
0.7084543704986572,0.9974745512008667,0.6983925104141235,0.9945985674858093,0.9912516952292726,0.9945985759882151,1e-04
0.7056241631507874,0.9978954792022705,0.6959719061851501,0.9954578876495361,0.9924816216592042,0.9954578934446354,1e-04
0.6999804377555847,0.9986320734024048,0.6925933957099915,0.9949668645858765,0.9919570259622601,0.9949668548981095,5e-05
0.699077308177948,0.9987109899520874,0.6919277906417847,0.9953351616859436,0.9933722756160625,0.995335133808004,5e-05
0.6970871090888977,0.9990003705024719,0.690213680267334,0.9959489107131958,0.9933344466299122,0.9959489319911613,5e-05
0.6963843107223511,0.9988951086997986,0.6914923787117004,0.9953351616859436,0.9926674613690833,0.995335133808004,5e-05
0.6957107782363892,0.9986846446990967,0.6903262734413147,0.9955806732177734,0.9929659863904857,0.9955806530812669,5e-05
0.6954120397567749,0.9991318583488464,0.6901431083679199,0.9958261847496033,0.9933767908076913,0.9958261723545299,5e-05
0.693282961845398,0.9994475841522217,0.6891149282455444,0.995703399181366,0.9926816831313527,0.9957034127178983,5e-05
0.6931365132331848,0.9989213943481445,0.6892160773277283,0.9955806732177734,0.9927638360845855,0.9955806530812669,5e-05
0.6928089261054993,0.9990792870521545,0.6882867813110352,0.9958261847496033,0.9937273055618183,0.9958261723545299,5e-05
0.6923952102661133,0.9989740252494812,0.6869710087776184,0.9959489107131958,0.9942543727252068,0.9959489319911613,5e-05
0.6921804547309875,0.9988951086997986,0.6883530020713806,0.9955806732177734,0.9935847188353645,0.9955806530812669,5e-05
0.6917606592178345,0.9990792870521545,0.6869081258773804,0.9955806732177734,0.9922867350369426,0.9955806530812669,5e-05
0.6909772157669067,0.9991055727005005,0.6871442198753357,0.9953351616859436,0.9929538498162989,0.995335133808004,5e-05
0.6903769969940186,0.999210774898529,0.686671793460846,0.995703399181366,0.9933640101808582,0.9957034127178983,5e-05
0.6903910040855408,0.9990003705024719,0.6889888644218445,0.9949668645858765,0.992153875584274,0.9949668548981095,5e-05
0.6895220279693604,0.9993423223495483,0.6867391467094421,0.995703399181366,0.9929091973685733,0.9957034127178983,5e-05
0.6892972588539124,0.9991055727005005,0.6863949298858643,0.995089590549469,0.9923620404950387,0.995089614534741,5e-05
0.6889086961746216,0.9991582036018372,0.6872441172599792,0.9945985674858093,0.9917202449675614,0.9945985759882151,5e-05
0.6891857385635376,0.9990266561508179,0.6855280995368958,0.9953351616859436,0.9929898170272649,0.995335133808004,5e-05
0.6884468197822571,0.999210774898529,0.6850569248199463,0.9959489107131958,0.9940607565411682,0.9959489319911613,5e-05
