mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,param_sampler,params,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,C,l1_ratio,class_weight,approach,sampler_name
3.186163806915283,0.25699981533639127,0.006434106826782226,0.0020154365871422873,10.0,,0.0,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': None, 'model__l1_ratio': 0.0, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.3795853510895883,0.38114828209764917,0.37851397679324894,0.4179786392405063,0.37576853526220616,0.38659895689663976,0.015787652911277605,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2975248140810625,0.30027066398932084,0.29562789000821604,0.3404623961949086,0.28971010004017395,0.30471917286273636,0.018204668272636677,10.0,0.0,None,Baseline,passthrough
6.378645610809326,0.45538826193657767,0.007683181762695312,0.0017366462104650056,10.0,,0.25,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': None, 'model__l1_ratio': 0.25, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.3795853510895883,0.38114828209764917,0.37851397679324894,0.4179786392405063,0.37576853526220616,0.38659895689663976,0.015787652911277605,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2975248140810625,0.30027066398932084,0.29562789000821604,0.3404623961949086,0.28971010004017395,0.30471917286273636,0.018204668272636677,10.0,0.25,None,Baseline,passthrough
6.2748046875,0.4710933867941481,0.004941320419311524,0.0002801523044332605,10.0,,0.5,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': None, 'model__l1_ratio': 0.5, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.3795853510895883,0.38114828209764917,0.37851397679324894,0.4179786392405063,0.37576853526220616,0.38659895689663976,0.015787652911277605,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2975248140810625,0.30027066398932084,0.2956038385885395,0.3404623961949086,0.28971010004017395,0.3047143625788011,0.01820707287775285,10.0,0.5,None,Baseline,passthrough
6.2973123550415036,0.37309604062528234,0.005155181884765625,0.0007016701573414128,10.0,,0.75,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': None, 'model__l1_ratio': 0.75, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.38003177966101687,0.38114828209764917,0.37851397679324894,0.41753221066907775,0.37576853526220616,0.3865989568966398,0.015571568948634025,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2980716614638438,0.3002569032190755,0.2956038385885395,0.339857177874605,0.28971010004017395,0.30469993623724756,0.017928415379334442,10.0,0.75,None,Baseline,passthrough
6.352649593353272,0.4568582807587526,0.006664180755615234,0.0022911512019808513,10.0,,1.0,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': None, 'model__l1_ratio': 1.0, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.38003177966101687,0.38114828209764917,0.37851397679324894,0.41753221066907775,0.37576853526220616,0.3865989568966398,0.015571568948634025,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2980910846474156,0.3002569032190755,0.29562363729916463,0.339857177874605,0.28971010004017395,0.30470778061608694,0.017924972442052337,10.0,1.0,None,Baseline,passthrough
3.1342381477355956,0.23959637966643182,0.0062560558319091795,0.002796103819285571,10.0,balanced,0.0,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.40345036319612587,0.3460502421307506,0.3716848264729621,0.018727403174592042,68,0.37287000605326875,0.37239865883062084,0.3697643535262206,0.4062490581675708,0.36828002561784207,0.3779124204391046,0.014268612911404719,0.2774787801204397,0.27849651550079624,0.2765678565568375,0.3219296467511193,0.25841048192455646,0.28257665617074984,0.021030470304903383,68,0.28399393547250956,0.2848526573290082,0.2787750680234403,0.3235643756854468,0.2767810555039452,0.28959341840287,0.017257162636582824,10.0,0.0,balanced,ClassWeight balanced,passthrough
6.3068019390106205,0.44212799676667947,0.006843423843383789,0.002546857749143517,10.0,balanced,0.25,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.40345036319612587,0.3460502421307506,0.3716848264729621,0.018727403174592042,68,0.37287000605326875,0.37239865883062084,0.3697643535262206,0.4062490581675708,0.36828002561784207,0.3779124204391046,0.014268612911404719,0.2774787801204397,0.27849651550079624,0.2765678565568375,0.3219296467511193,0.2583957248016976,0.28257370474617804,0.021033862350267555,71,0.28399393547250956,0.2848526573290082,0.2787750680234403,0.3235643756854468,0.2767810555039452,0.28959341840287,0.017257162636582824,10.0,0.25,balanced,ClassWeight balanced,passthrough
6.387428426742554,0.321336247219858,0.006147050857543945,0.0026272855102056946,10.0,balanced,0.5,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.40345036319612587,0.3460502421307506,0.3716848264729621,0.018727403174592042,68,0.37287000605326875,0.37217544454490653,0.3697643535262206,0.4062490581675708,0.36828002561784207,0.3778677775819618,0.014286132664157071,0.2774787801204397,0.27849651550079624,0.2765678565568375,0.3219296467511193,0.2583957248016976,0.28257370474617804,0.021033862350267555,71,0.28399393547250956,0.28440843128783944,0.2787750680234403,0.3235643756854468,0.2767810555039452,0.2895045731946363,0.017282465795110433,10.0,0.5,balanced,ClassWeight balanced,passthrough
6.2610899925231935,0.3644500563867482,0.005015230178833008,0.00024098925403739148,10.0,balanced,0.75,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.40345036319612587,0.3460502421307506,0.3716848264729621,0.018727403174592042,68,0.37287000605326875,0.3719522302591923,0.3697643535262206,0.4062490581675708,0.36828002561784207,0.3778231347248189,0.014304188283780267,0.2774787801204397,0.27849651550079624,0.2765678565568375,0.3219296467511193,0.2583957248016976,0.28257370474617804,0.021033862350267555,71,0.28399393547250956,0.2841170786048067,0.2787750680234403,0.3235643756854468,0.2767810555039452,0.28944630265802973,0.01730003224355296,10.0,0.75,balanced,ClassWeight balanced,passthrough
6.572027921676636,0.45247599569922065,0.00732889175415039,0.0017199329407461582,10.0,balanced,1.0,passthrough,"{'model__C': np.float64(10.0), 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.40345036319612587,0.3460502421307506,0.3716848264729621,0.018727403174592042,68,0.373093220338983,0.3719522302591923,0.3697643535262206,0.4062490581675708,0.36828002561784207,0.3778677775819618,0.014289000341704237,0.2774787801204397,0.27849651550079624,0.2765678565568375,0.3219296467511193,0.2583957248016976,0.28257370474617804,0.021033862350267555,71,0.28441611619492624,0.28428806151674363,0.2787750680234403,0.3235643756854468,0.2767810555039452,0.28956493538490047,0.017263640983932065,10.0,1.0,balanced,ClassWeight balanced,passthrough
