accuracy,auc,loss,val_accuracy,val_auc,val_loss,val_macro_f1,learning_rate
0.8060714602470398,0.987224817276001,1.44380784034729,0.917628288269043,0.9982824325561523,1.145199179649353,0.8649737295892276,0.0010000000474974513
0.887515127658844,0.9961651563644409,1.2419127225875854,0.9308863282203674,0.998760998249054,1.1148122549057007,0.8820743114977277,0.0010000000474974513
0.9512547850608826,0.9988086223602295,1.096963882446289,0.9841639995574951,0.9999067783355713,0.9568167924880981,0.9716212943148758,9.999999747378752e-05
0.9865312576293945,0.9997930526733398,0.9879791140556335,0.9872329831123352,0.999936580657959,0.934167742729187,0.9781501164429813,9.999999747378752e-05
