fit_time,score_time,test_bal_acc,test_f1_macro
5.582243204116821,0.0049610137939453125,0.3708333333333334,0.2774787801204397
5.389403820037842,0.005368232727050781,0.37507566585956414,0.27849651550079624
5.219069957733154,0.00531005859375,0.3630145278450363,0.2765678565568375
4.856454849243164,0.01046133041381836,0.4025575060532688,0.32138521372415835
5.458632946014404,0.0049359798431396484,0.3460502421307506,0.25847572898050797
