fit_time,score_time,test_bal_acc,test_f1_macro
4.376664400100708,0.6603317260742188,0.7767857142857143,0.7738397380759736
4.770818471908569,0.5198116302490234,0.7558111380145277,0.7511976738902101
4.132390022277832,0.3791472911834717,0.7808716707021793,0.7762042172366632
3.8625097274780273,0.44179344177246094,0.757082324455206,0.7531391506675452
4.4808149337768555,0.7564218044281006,0.7605932203389832,0.7583489276740764
